"TUMBOL_ID","TUMBOL_NAME","AMPHUR_ID","AMPHUR_NAME","PROVINCE_ID","PROVINCE_NAME","TOTAL_POPULATION","TESABAN_FLAG","TNAME","MAP_TUMBOL_ID"
"250201","กบินทร์","2502","กบินทร์บุรี","25","ปราจีนบุรี",7726,0,"กบินทร์","250201"
"250211","หนองกี่","2502","กบินทร์บุรี","25","ปราจีนบุรี",10840,0,"หนองกี่","250211"
"250803","บ้านทาม","2508","ศรีมหาโพธิ","25","ปราจีนบุรี",2652,0,"บ้านทาม","250803"
"250809","หาดยาง","2508","ศรีมหาโพธิ","25","ปราจีนบุรี",885,0,"หาดยาง","250809"
"260204","โคกกรวด","2602","ปากพลี","26","นครนายก",1861,0,"โคกกรวด","260204"
"260303","บ้านพริก","2603","บ้านนา","26","นครนายก",7460,0,"บ้านพริก","260303"
"260403","ศีรษะกระบือ","2604","องครักษ์","26","นครนายก",4491,0,"ศีรษะกระบือ","260403"
"270108","สระขวัญ","2701","เมืองสระแก้ว","27","สระแก้ว",9101,0,"สระขวัญ","270108"
"270206","เบญจขร","2702","คลองหาด","27","สระแก้ว",2998,0,"เบญจขร","270206"
"270803","หนองแวง","2708","โคกสูง","27","สระแก้ว",4256,0,"หนองแวง","270803"
"300118","ไชยมงคล","3001","เมืองนครราชสีมา","30","นครราชสีมา",6258,0,"ไชยมงคล","300118"
"300120","สุรนารี","3001","เมืองนครราชสีมา","30","นครราชสีมา",9725,0,"สุรนารี","300120"
"300401","เมืองคง","3004","คง","30","นครราชสีมา",5192,0,"เมืองคง","300401"
"160620","เชียงงา","1606","บ้านหมี่","16","ลพบุรี",1989,0,"เชียงงา","160620"
"161104","ชอนสมบูรณ์","1611","หนองม่วง","16","ลพบุรี",2846,0,"ชอนสมบูรณ์","161104"
"161105","ยางโทน","1611","หนองม่วง","16","ลพบุรี",3061,0,"ยางโทน","161105"
"170203","เชิงกลัด","1702","บางระจัน","17","สิงห์บุรี",2781,0,"เชิงกลัด","170203"
"170602","ประศุก","1706","อินทร์บุรี","17","สิงห์บุรี",3873,0,"ประศุก","170602"
"180201","คุ้งสำเภา","1802","มโนรมย์","18","ชัยนาท",1583,0,"คุ้งสำเภา","180201"
"330709","สวาย","3307","ปรางค์กู่","33","ศรีสะเกษ",3256,0,"สวาย","330709"
"330802","บักดอง","3308","ขุนหาญ","33","ศรีสะเกษ",9275,0,"บักดอง","330802"
"331402","พิงพวย","3314","ศรีรัตนะ","33","ศรีสะเกษ",6639,0,"พิงพวย","331402"
"331601","บุสูง","3316","วังหิน","33","ศรีสะเกษ",6537,0,"บุสูง","331601"
"331608","โพนยาง","3316","วังหิน","33","ศรีสะเกษ",3629,0,"โพนยาง","331608"
"332001","พยุห์","3320","พยุห์","33","ศรีสะเกษ",5317,0,"พยุห์","332001"
"332101","โดด","3321","โพธิ์ศรีสุวรรณ","33","ศรีสะเกษ",6057,0,"โดด","332101"
"300752","เทศบาลตำบล ด่านเกวียน","3007","โชคชัย","30","นครราชสีมา",6029,1,"ด่านเกวียน","300710"
"300802","ด่านขุนทด","3008","ด่านขุนทด","30","นครราชสีมา",5648,0,"ด่านขุนทด","300802"
"300904","สำโรง","3009","โนนไทย","30","นครราชสีมา",4425,0,"สำโรง","300904"
"301004","บิง","3010","โนนสูง","30","นครราชสีมา",5413,0,"บิง","301004"
"301207","หนองบัวสะอาด","3012","บัวใหญ่","30","นครราชสีมา",5164,0,"หนองบัวสะอาด","301207"
"301301","ประทาย","3013","ประทาย","30","นครราชสีมา",6552,0,"ประทาย","301301"
"301304","วังไม้แดง","3013","ประทาย","30","นครราชสีมา",3762,0,"วังไม้แดง","301304"
"301409","ตูม","3014","ปักธงชัย","30","นครราชสีมา",4534,0,"ตูม","301409"
"301501","ในเมือง","3015","พิมาย","30","นครราชสีมา",11421,0,"ในเมือง","301501"
"301511","ธารละหลอด","3015","พิมาย","30","นครราชสีมา",3076,0,"ธารละหลอด","301511"
"301512","หนองระเวียง","3015","พิมาย","30","นครราชสีมา",9292,0,"หนองระเวียง","301512"
"301551","เทศบาลตำบล พิมาย","3015","พิมาย","30","นครราชสีมา",5420,1,"พิมาย",""
"301604","หลุ่งตะเคียน","3016","ห้วยแถลง","30","นครราชสีมา",5254,0,"หลุ่งตะเคียน","301604"
"301606","งิ้ว","3016","ห้วยแถลง","30","นครราชสีมา",5796,0,"งิ้ว","301606"
"301705","ตลาดไทร","3017","ชุมพวง","30","นครราชสีมา",8623,0,"ตลาดไทร","301705"
"302201","หนองบุนนาก","3022","หนองบุญมาก","30","นครราชสีมา",7789,0,"หนองบุนนาก","302201"
"302305","บึงสำโรง","3023","แก้งสนามนาง","30","นครราชสีมา",3753,0,"บึงสำโรง","302305"
"302903","ช่องแมว","3029","ลำทะเมนชัย","30","นครราชสีมา",8136,0,"ช่องแมว","302903"
"303102","โพนทอง","3031","สีดา","30","นครราชสีมา",3292,0,"โพนทอง","303102"
"310102","อิสาณ","3101","เมืองบุรีรัมย์","31","บุรีรัมย์",11900,0,"อิสาณ","310102"
"310301","กระสัง","3103","กระสัง","31","บุรีรัมย์",9364,0,"กระสัง","310301"
"310415","ก้านเหลือง","3104","นางรอง","31","บุรีรัมย์",2800,0,"ก้านเหลือง","310415"
"310416","บ้านสิงห์","3104","นางรอง","31","บุรีรัมย์",4484,0,"บ้านสิงห์","310416"
"310424","หนองยายพิมพ์","3104","นางรอง","31","บุรีรัมย์",3716,0,"หนองยายพิมพ์","310424"
"311006","หนองกะทิง","3110","ลำปลายมาศ","31","บุรีรัมย์",1686,0,"หนองกะทิง","311006"
"311105","หนองใหญ่","3111","สตึก","31","บุรีรัมย์",6337,0,"หนองใหญ่","311105"
"311110","ชุมแสง","3111","สตึก","31","บุรีรัมย์",6907,0,"ชุมแสง","311110"
"311305","ศรีสว่าง","3113","นาโพธิ์","31","บุรีรัมย์",3128,0,"ศรีสว่าง","311305"
"311604","บ้านตะโก","3116","ห้วยราช","31","บุรีรัมย์",2433,0,"บ้านตะโก","311604"
"311702","ทุ่งจังหัน","3117","โนนสุวรรณ","31","บุรีรัมย์",4164,0,"ทุ่งจังหัน","311702"
"311801","ชำนิ","3118","ชำนิ","31","บุรีรัมย์",3123,0,"ชำนิ","311801"
"311804","ช่อผกา","3118","ชำนิ","31","บุรีรัมย์",5205,0,"ช่อผกา","311804"
"311805","ละลวด","3118","ชำนิ","31","บุรีรัมย์",3627,0,"ละลวด","311805"
"312304","ถาวร","3123","เฉลิมพระเกียรติ","31","บุรีรัมย์",6003,0,"ถาวร","312304"
"320122","ตระแสง","3201","เมืองสุรินทร์","32","สุรินทร์",5232,0,"ตระแสง","320122"
"320151","เทศบาลเมือง สุรินทร์","3201","เมืองสุรินทร์","32","สุรินทร์",10495,1,"สุรินทร์",""
"320308","บัวโคก","3203","ท่าตูม","32","สุรินทร์",5705,0,"บัวโคก","320308"
"320310","ทุ่งกุลา","3203","ท่าตูม","32","สุรินทร์",3520,0,"ทุ่งกุลา","320310"
"320505","ทุ่งมน","3205","ปราสาท","32","สุรินทร์",4231,0,"ทุ่งมน","320505"
"320715","ยางสว่าง","3207","รัตนบุรี","32","สุรินทร์",3035,0,"ยางสว่าง","320715"
"320915","ผักไหม","3209","ศีขรภูมิ","32","สุรินทร์",5449,0,"ผักไหม","320915"
"321202","หนองไผ่ล้อม","3212","สำโรงทาบ","32","สุรินทร์",5079,0,"หนองไผ่ล้อม","321202"
"321209","สะโน","3212","สำโรงทาบ","32","สุรินทร์",2036,0,"สะโน","321209"
"321303","จรัส","3213","บัวเชด","32","สุรินทร์",3992,0,"จรัส","321303"
"321503","ตรวจ","3215","ศรีณรงค์","32","สุรินทร์",7315,0,"ตรวจ","321503"
"330127","หนองไผ่","3301","เมืองศรีสะเกษ","33","ศรีสะเกษ",4619,0,"หนองไผ่","330127"
"330151","เทศบาลเมือง ศรีสะเกษ","3301","เมืองศรีสะเกษ","33","ศรีสะเกษ",14569,1,"ศรีสะเกษ",""
"330407","ละลาย","3304","กันทรลักษ์","33","ศรีสะเกษ",5521,0,"ละลาย","330407"
"330412","ภูเงิน","3304","กันทรลักษ์","33","ศรีสะเกษ",7632,0,"ภูเงิน","330412"
"330518","ปราสาท","3305","ขุขันธ์","33","ศรีสะเกษ",4868,0,"ปราสาท","330518"
"341123","คำเจริญ","3411","ตระการพืชผล","34","อุบลราชธานี",3725,0,"คำเจริญ","341123"
"341203","แก่งเค็ง","3412","กุดข้าวปุ้น","34","อุบลราชธานี",3984,0,"แก่งเค็ง","341203"
"341505","โนนโหนน","3415","วารินชำราบ","34","อุบลราชธานี",4865,0,"โนนโหนน","341505"
"341914","อ่างศิลา","3419","พิบูลมังสาหาร","34","อุบลราชธานี",2877,0,"อ่างศิลา","341914"
"341919","บ้านแขม","3419","พิบูลมังสาหาร","34","อุบลราชธานี",3507,0,"บ้านแขม","341919"
"342205","โนนกาเล็น","3422","สำโรง","34","อุบลราชธานี",5892,0,"โนนกาเล็น","342205"
"342401","ดอนมดแดง","3424","ดอนมดแดง","34","อุบลราชธานี",5684,0,"ดอนมดแดง","342401"
"343002","พะลาน","3430","นาตาล","34","อุบลราชธานี",4021,0,"พะลาน","343002"
"350111","นาสะไมย์","3501","เมืองยโสธร","35","ยโสธร",4527,0,"นาสะไมย์","350111"
"350401","ลุมพุก","3504","คำเขื่อนแก้ว","35","ยโสธร",9576,0,"ลุมพุก","350401"
"350810","สามแยก","3508","เลิงนกทา","35","ยโสธร",8304,0,"สามแยก","350810"
"350904","คำเตย","3509","ไทยเจริญ","35","ยโสธร",6432,0,"คำเตย","350904"
"360203","ลุ่มลำชี","3602","บ้านเขว้า","36","ชัยภูมิ",6968,0,"ลุ่มลำชี","360203"
"361002","กวางโจน","3610","ภูเขียว","36","ชัยภูมิ",9880,0,"กวางโจน","361002"
"361011","บ้านดอน","3610","ภูเขียว","36","ชัยภูมิ",5103,0,"บ้านดอน","361011"
"361206","หลุบคา","3612","แก้งคร้อ","36","ชัยภูมิ",5345,0,"หลุบคา","361206"
"361501","หนองฉิม","3615","เนินสง่า","36","ชัยภูมิ",6339,0,"หนองฉิม","361501"
"370501","เสนางคนิคม","3705","เสนางคนิคม","37","อำนาจเจริญ",7471,0,"เสนางคนิคม","370501"
"380405","ป่งไฮ","3804","เซกา","38","บึงกาฬ",6651,0,"ป่งไฮ","380405"
"380502","หนองยอง","3805","ปากคาด","38","บึงกาฬ",4692,0,"หนองยอง","380502"
"390112","โนนทัน","3901","เมืองหนองบัวลำภู","39","หนองบัวลำภู",3889,0,"โนนทัน","390112"
"390205","กุดดินจี่","3902","นากลาง","39","หนองบัวลำภู",9237,0,"กุดดินจี่","390205"
"390504","นาด่าน","3905","สุวรรณคูหา","39","หนองบัวลำภู",5478,0,"นาด่าน","390504"
"390605","เทพคีรี","3906","นาวัง","39","หนองบัวลำภู",2799,0,"เทพคีรี","390605"
"400114","ศิลา","4001","เมืองขอนแก่น","40","ขอนแก่น",6,0,"ศิลา","400114"
"400197","ศูนย์แพทย์สามเหลี่ยม (ทน.ขอนแก่น)","4001","เมืองขอนแก่น","40","ขอนแก่น",3355,0,"ศูนย์แพทย์สามเหลี่ยม (ทน.ขอนแก่น)","400197"
"400203","โนนฆ้อง","4002","บ้านฝาง","40","ขอนแก่น",4450,0,"โนนฆ้อง","400203"
"400305","ขามป้อม","4003","พระยืน","40","ขอนแก่น",3484,0,"ขามป้อม","400305"
"400512","โนนสะอาด","4005","ชุมแพ","40","ขอนแก่น",5681,0,"โนนสะอาด","400512"
"400603","นาจาน","4006","สีชมพู","40","ขอนแก่น",7106,0,"นาจาน","400603"
"400701","น้ำพอง","4007","น้ำพอง","40","ขอนแก่น",9551,0,"น้ำพอง","400701"
"400705","สะอาด","4007","น้ำพอง","40","ขอนแก่น",7503,0,"สะอาด","400705"
"400804","นาคำ","4008","อุบลรัตน์","40","ขอนแก่น",4704,0,"นาคำ","400804"
"401211","โนนข่า","4012","พล","40","ขอนแก่น",3719,0,"โนนข่า","401211"
"401807","โนนพะยอม","4018","ชนบท","40","ขอนแก่น",3624,0,"โนนพะยอม","401807"
"402401","บ้านแฮด","4024","บ้านแฮด","40","ขอนแก่น",6411,0,"บ้านแฮด","402401"
"402901","ในเมือง","4029","เวียงเก่า","40","ขอนแก่น",6556,0,"ในเมือง","402901"
"410102","นิคมสงเคราะห์","4101","เมืองอุดรธานี","41","อุดรธานี",5424,0,"นิคมสงเคราะห์","410102"
"410105","บ้านตาด","4101","เมืองอุดรธานี","41","อุดรธานี",9757,0,"บ้านตาด","410105"
"410201","กุดจับ","4102","กุดจับ","41","อุดรธานี",6302,0,"กุดจับ","410201"
"340113","กระโสบ","3401","เมืองอุบลราชธานี","34","อุบลราชธานี",4358,0,"กระโสบ","340113"
"340120","ปะอาว","3401","เมืองอุบลราชธานี","34","อุบลราชธานี",3150,0,"ปะอาว","340120"
"340305","ห้วยไผ่","3403","โขงเจียม","34","อุบลราชธานี",2355,0,"ห้วยไผ่","340305"
"340413","กลางใหญ่","3404","เขื่องใน","34","อุบลราชธานี",2962,0,"กลางใหญ่","340413"
"340414","โนนรัง","3404","เขื่องใน","34","อุบลราชธานี",2762,0,"โนนรัง","340414"
"340803","พรสวรรค์","3408","นาจะหลวย","34","อุบลราชธานี",3827,0,"พรสวรรค์","340803"
"341004","นาโพธิ์","3410","บุณฑริก","34","อุบลราชธานี",4554,0,"นาโพธิ์","341004"
"470503","แร่","4705","พังโคน","47","สกลนคร",5888,0,"แร่","470503"
"470604","คำบ่อ","4706","วาริชภูมิ","47","สกลนคร",7681,0,"คำบ่อ","470604"
"471001","ม่วง","4710","บ้านม่วง","47","สกลนคร",3560,0,"ม่วง","471001"
"471211","บงใต้","4712","สว่างแดนดิน","47","สกลนคร",6280,0,"บงใต้","471211"
"471651","เทศบาลตำบล เจริญศิลป์","4716","เจริญศิลป์","47","สกลนคร",3018,1,"เจริญศิลป์","471602"
"480305","พนอม","4803","ท่าอุเทน","48","นครพนม",3368,0,"พนอม","480305"
"411710","คำด้วง","4117","บ้านผือ","41","อุดรธานี",3561,0,"คำด้วง","411710"
"411712","บ้านค้อ","4117","บ้านผือ","41","อุดรธานี",2036,0,"บ้านค้อ","411712"
"411713","หนองแวง","4117","บ้านผือ","41","อุดรธานี",5639,0,"หนองแวง","411713"
"411812","สามัคคี","4118","น้ำโสม","41","อุดรธานี",4662,0,"สามัคคี","411812"
"412004","บ้านโคก","4120","สร้างคอม","41","อุดรธานี",5202,0,"บ้านโคก","412004"
"412103","นาดี","4121","หนองแสง","41","อุดรธานี",4675,0,"นาดี","412103"
"412202","บ้านก้อง","4122","นายูง","41","อุดรธานี",5951,0,"บ้านก้อง","412202"
"412204","โนนทอง","4122","นายูง","41","อุดรธานี",6304,0,"โนนทอง","412204"
"420504","โคกงาม","4205","ด่านซ้าย","42","เลย",3425,0,"โคกงาม","420504"
"420704","ปลาบ่า","4207","ภูเรือ","42","เลย",3008,0,"ปลาบ่า","420704"
"420803","อาฮี","4208","ท่าลี่","42","เลย",2937,0,"อาฮี","420803"
"421202","ท่าช้างคล้อง","4212","ผาขาว","42","เลย",6530,0,"ท่าช้างคล้อง","421202"
"430209","โพนสา","4302","ท่าบ่อ","43","หนองคาย",1887,0,"โพนสา","430209"
"440112","ห้วยแอ่ง","4401","เมืองมหาสารคาม","44","มหาสารคาม",2805,0,"ห้วยแอ่ง","440112"
"440313","ยางท่าแจ้ง","4403","โกสุมพิสัย","44","มหาสารคาม",3814,0,"ยางท่าแจ้ง","440313"
"440508","เสือเฒ่า","4405","เชียงยืน","44","มหาสารคาม",5737,0,"เสือเฒ่า","440508"
"440701","นาเชือก","4407","นาเชือก","44","มหาสารคาม",5510,0,"นาเชือก","440701"
"440707","หนองเม็ก","4407","นาเชือก","44","มหาสารคาม",5141,0,"หนองเม็ก","440707"
"440805","นาสีนวล","4408","พยัคฆภูมิพิสัย","44","มหาสารคาม",4187,0,"นาสีนวล","440805"
"440815","ลานสะแก","4408","พยัคฆภูมิพิสัย","44","มหาสารคาม",4783,0,"ลานสะแก","440815"
"441202","นาโพธิ์","4412","กุดรัง","44","มหาสารคาม",8939,0,"นาโพธิ์","441202"
"441303","เหล่าดอกไม้","4413","ชื่นชม","44","มหาสารคาม",5761,0,"เหล่าดอกไม้","441303"
"450108","สีแก้ว","4501","เมืองร้อยเอ็ด","45","ร้อยเอ็ด",10097,0,"สีแก้ว","450108"
"450301","บัวแดง","4503","ปทุมรัตต์","45","ร้อยเอ็ด",4833,0,"บัวแดง","450301"
"450302","ดอกล้ำ","4503","ปทุมรัตต์","45","ร้อยเอ็ด",5442,0,"ดอกล้ำ","450302"
"450412","ศรีโคตร","4504","จตุรพักตรพิมาน","45","ร้อยเอ็ด",3228,0,"ศรีโคตร","450412"
"450804","อัคคะคำ","4508","โพธิ์ชัย","45","ร้อยเอ็ด",4912,0,"อัคคะคำ","450804"
"451013","เหล่าน้อย","4510","เสลภูมิ","45","ร้อยเอ็ด",2231,0,"เหล่าน้อย","451013"
"451107","บ่อพันขัน","4511","สุวรรณภูมิ","45","ร้อยเอ็ด",3818,0,"บ่อพันขัน","451107"
"451304","ยางคำ","4513","โพนทราย","45","ร้อยเอ็ด",2934,0,"ยางคำ","451304"
"451502","ชุมพร","4515","เมยวดี","45","ร้อยเอ็ด",6616,0,"ชุมพร","451502"
"451603","เมืองเปลือย","4516","ศรีสมเด็จ","45","ร้อยเอ็ด",2382,0,"เมืองเปลือย","451603"
"460113","ภูดิน","4601","เมืองกาฬสินธุ์","46","กาฬสินธุ์",4304,0,"ภูดิน","460113"
"460201","นามน","4602","นามน","46","กาฬสินธุ์",6481,0,"นามน","460201"
"460703","อุ่มเม่า","4607","ยางตลาด","46","กาฬสินธุ์",5800,0,"อุ่มเม่า","460703"
"460801","ห้วยเม็ก","4608","ห้วยเม็ก","46","กาฬสินธุ์",4984,0,"ห้วยเม็ก","460801"
"460807","คำเหมือดแก้ว","4608","ห้วยเม็ก","46","กาฬสินธุ์",4021,0,"คำเหมือดแก้ว","460807"
"461307","ศรีสมเด็จ","4613","สมเด็จ","46","กาฬสินธุ์",4251,0,"ศรีสมเด็จ","461307"
"461805","ลำชี","4618","ฆ้องชัย","46","กาฬสินธุ์",2746,0,"ลำชี","461805"
"470103","งิ้วด่อน","4701","เมืองสกลนคร","47","สกลนคร",6496,0,"งิ้วด่อน","470103"
"470112","ห้วยยาง","4701","เมืองสกลนคร","47","สกลนคร",9825,0,"ห้วยยาง","470112"
"470408","สว่าง","4704","พรรณานิคม","47","สกลนคร",5479,0,"สว่าง","470408"
"500204","ข่วงเปา","5002","จอมทอง","50","เชียงใหม่",6272,0,"ข่วงเปา","500204"
"500302","ท่าผา","5003","แม่แจ่ม","50","เชียงใหม่",4373,0,"ท่าผา","500302"
"500608","สันป่ายาง","5006","แม่แตง","50","เชียงใหม่",2806,0,"สันป่ายาง","500608"
"500609","ป่าแป๋","5006","แม่แตง","50","เชียงใหม่",4360,0,"ป่าแป๋","500609"
"500709","แม่สา","5007","แม่ริม","50","เชียงใหม่",4253,0,"แม่สา","500709"
"501007","มะลิกา","5010","แม่อาย","50","เชียงใหม่",2771,0,"มะลิกา","501007"
"501302","ทรายมูล","5013","สันกำแพง","50","เชียงใหม่",2727,0,"ทรายมูล","501302"
"501403","สันพระเนตร","5014","สันทราย","50","เชียงใหม่",4094,0,"สันพระเนตร","501403"
"501404","สันนาเม็ง","5014","สันทราย","50","เชียงใหม่",6254,0,"สันนาเม็ง","501404"
"501501","หางดง","5015","หางดง","50","เชียงใหม่",5767,0,"หางดง","501501"
"501503","หารแก้ว","5015","หางดง","50","เชียงใหม่",4901,0,"หารแก้ว","501503"
"501704","บ้านแอ่น","5017","ดอยเต่า","50","เชียงใหม่",2289,0,"บ้านแอ่น","501704"
"501902","สารภี","5019","สารภี","50","เชียงใหม่",4166,0,"สารภี","501902"
"501904","ไชยสถาน","5019","สารภี","50","เชียงใหม่",2901,0,"ไชยสถาน","501904"
"502001","เมืองแหง","5020","เวียงแหง","50","เชียงใหม่",6225,0,"เมืองแหง","502001"
"510502","บ้านปวง","5105","ทุ่งหัวช้าง","51","ลำพูน",3552,0,"บ้านปวง","510502"
"510611","นครเจดีย์","5106","ป่าซาง","51","ลำพูน",6021,0,"นครเจดีย์","510611"
"520701","ทุ่งฮั้ว","5207","วังเหนือ","52","ลำปาง",4453,0,"ทุ่งฮั้ว","520701"
"520705","วังทอง","5207","วังเหนือ","52","ลำปาง",4475,0,"วังทอง","520705"
"520806","นาโป่ง","5208","เถิน","52","ลำปาง",3901,0,"นาโป่ง","520806"
"530403","เด่นเหล็ก","5304","น้ำปาด","53","อุตรดิตถ์",3490,0,"เด่นเหล็ก","530403"
"530701","ในเมือง","5307","พิชัย","53","อุตรดิตถ์",5103,0,"ในเมือง","530701"
"530706","บ้านหม้อ","5307","พิชัย","53","อุตรดิตถ์",3656,0,"บ้านหม้อ","530706"
"530803","นานกกก","5308","ลับแล","53","อุตรดิตถ์",2104,0,"นานกกก","530803"
"530853","เทศบาลตำบล ศรีพนมมาศ","5308","ลับแล","53","อุตรดิตถ์",1524,1,"ศรีพนมมาศ","530801"
"540114","แม่คำมี","5401","เมืองแพร่","54","แพร่",5532,0,"แม่คำมี","540114"
"540605","หัวเมือง","5406","สอง","54","แพร่",4402,0,"หัวเมือง","540605"
"550606","ศรีภูมิ","5506","ท่าวังผา","55","น่าน",4456,0,"ศรีภูมิ","550606"
"550705","นาเหลือง","5507","เวียงสา","55","น่าน",2129,0,"นาเหลือง","550705"
"550716","แม่สา","5507","เวียงสา","55","น่าน",2338,0,"แม่สา","550716"
"550801","ปอน","5508","ทุ่งช้าง","55","น่าน",1949,0,"ปอน","550801"
"551403","น้ำแก่น","5514","ภูเพียง","55","น่าน",3389,0,"น้ำแก่น","551403"
"551501","ห้วยโก๋น","5515","เฉลิมพระเกียรติ","55","น่าน",2261,0,"ห้วยโก๋น","551501"
"560113","ท่าวังทอง","5601","เมืองพะเยา","56","พะเยา",6950,0,"ท่าวังทอง","560113"
"560306","น้ำแวน","5603","เชียงคำ","56","พะเยา",4871,0,"น้ำแวน","560306"
"560308","ฝายกวาง","5603","เชียงคำ","56","พะเยา",6113,0,"ฝายกวาง","560308"
"560401","เชียงม่วน","5604","เชียงม่วน","56","พะเยา",5514,0,"เชียงม่วน","560401"
"560703","แม่สุก","5607","แม่ใจ","56","พะเยา",3615,0,"แม่สุก","560703"
"560902","ดงเจน","5609","ภูกามยาว","56","พะเยา",5577,0,"ดงเจน","560902"
"570515","เวียงห้าว","5705","พาน","57","เชียงราย",2293,0,"เวียงห้าว","570515"
"570705","สันทราย","5707","แม่จัน","57","เชียงราย",3591,0,"สันทราย","570705"
"570710","แม่ไร่","5707","แม่จัน","57","เชียงราย",5836,0,"แม่ไร่","570710"
"571004","ศรีถ้อย","5710","แม่สรวย","57","เชียงราย",4368,0,"ศรีถ้อย","571004"
"571107","แม่เจดีย์ใหม่","5711","เวียงป่าเป้า","57","เชียงราย",6957,0,"แม่เจดีย์ใหม่","571107"
"571501","เทอดไทย","5715","แม่ฟ้าหลวง","57","เชียงราย",7196,0,"เทอดไทย","571501"
"571503","แม่สลองนอก","5715","แม่ฟ้าหลวง","57","เชียงราย",2956,0,"แม่สลองนอก","571503"
"580304","แม่ฮี้","5803","ปาย","58","แม่ฮ่องสอน",2366,0,"แม่ฮี้","580304"
"580507","สันติคีรี","5805","แม่ลาน้อย","58","แม่ฮ่องสอน",2063,0,"สันติคีรี","580507"
"580508","ขุนแม่ลาน้อย","5805","แม่ลาน้อย","58","แม่ฮ่องสอน",1451,0,"ขุนแม่ลาน้อย","580508"
"600104","แควใหญ่","6001","เมืองนครสวรรค์","60","นครสวรรค์",1778,0,"แควใหญ่","600104"
"600113","วัดไทรย์","6001","เมืองนครสวรรค์","60","นครสวรรค์",12440,0,"วัดไทรย์","600113"
"600115","หนองกระโดน","6001","เมืองนครสวรรค์","60","นครสวรรค์",11464,0,"หนองกระโดน","600115"
"600511","หนองตางู","6005","บรรพตพิสัย","60","นครสวรรค์",4836,0,"หนองตางู","600511"
"480507","ดอนนางหงส์","4805","ธาตุพนม","48","นครพนม",4129,0,"ดอนนางหงส์","480507"
"480511","กุดฉิม","4805","ธาตุพนม","48","นครพนม",2855,0,"กุดฉิม","480511"
"480706","พุ่มแก","4807","นาแก","48","นครพนม",4521,0,"พุ่มแก","480706"
"480707","ก้านเหลือง","4807","นาแก","48","นครพนม",5494,0,"ก้านเหลือง","480707"
"480709","นาเลียง","4807","นาแก","48","นครพนม",3244,0,"นาเลียง","480709"
"480803","บ้านเอื้อง","4808","ศรีสงคราม","48","นครพนม",7476,0,"บ้านเอื้อง","480803"
"480901","นาหว้า","4809","นาหว้า","48","นครพนม",9258,0,"นาหว้า","480901"
"490205","นาอุดม","4902","นิคมคำสร้อย","49","มุกดาหาร",5892,0,"นาอุดม","490205"
"490503","บ้านซ่ง","4905","คำชะอี","49","มุกดาหาร",3102,0,"บ้านซ่ง","490503"
"490511","เหล่าสร้างถ่อ","4905","คำชะอี","49","มุกดาหาร",2727,0,"เหล่าสร้างถ่อ","490511"
"490603","บางทรายน้อย","4906","หว้านใหญ่","49","มุกดาหาร",3280,0,"บางทรายน้อย","490603"
"500107","ช้างเผือก","5001","เมืองเชียงใหม่","50","เชียงใหม่",7824,0,"ช้างเผือก","500107"
"671101","ทุ่งสมอ","6711","เขาค้อ","67","เพชรบูรณ์",3886,0,"ทุ่งสมอ","671101"
"700108","อ่างทอง","7001","เมืองราชบุรี","70","ราชบุรี",6643,0,"อ่างทอง","700108"
"700152","เทศบาลตำบล เขางู","7001","เมืองราชบุรี","70","ราชบุรี",6748,1,"เขางู",""
"700252","เทศบาลตำบล ด่านทับตะโก","7002","จอมบึง","70","ราชบุรี",1380,1,"ด่านทับตะโก","700204"
"700404","ตาหลวง","7004","ดำเนินสะดวก","70","ราชบุรี",2557,0,"ตาหลวง","700404"
"700407","บัวงาม","7004","ดำเนินสะดวก","70","ราชบุรี",3854,0,"บัวงาม","700407"
"700511","คุ้งพยอม","7005","บ้านโป่ง","70","ราชบุรี",5845,0,"คุ้งพยอม","700511"
"700551","เทศบาลเมือง บ้านโป่ง","7005","บ้านโป่ง","70","ราชบุรี",5232,1,"บ้านโป่ง","700501"
"700711","ชำแระ","7007","โพธาราม","70","ราชบุรี",5015,0,"ชำแระ","700711"
"700803","ดอนทราย","7008","ปากท่อ","70","ราชบุรี",6480,0,"ดอนทราย","700803"
"600751","เทศบาลเมือง ตาคลี","6007","ตาคลี","60","นครสวรรค์",10819,1,"ตาคลี","600701"
"600905","โพธิ์ประสาท","6009","ไพศาลี","60","นครสวรรค์",4835,0,"โพธิ์ประสาท","600905"
"601109","บ้านไร่","6011","ลาดยาว","60","นครสวรรค์",8084,0,"บ้านไร่","601109"
"601117","สระแก้ว","6011","ลาดยาว","60","นครสวรรค์",4382,0,"สระแก้ว","601117"
"610402","หนองยาง","6104","หนองฉาง","61","อุทัยธานี",3646,0,"หนองยาง","610402"
"610452","เทศบาลตำบล หนองฉาง","6104","หนองฉาง","61","อุทัยธานี",1361,1,"หนองฉาง","610401"
"610505","ทุ่งพึ่ง","6105","หนองขาหย่าง","61","อุทัยธานี",1076,0,"ทุ่งพึ่ง","610505"
"610702","ประดู่ยืน","6107","ลานสัก","61","อุทัยธานี",4237,0,"ประดู่ยืน","610702"
"620153","เทศบาลตำบล คลองแม่ลาย","6201","เมืองกำแพงเพชร","62","กำแพงเพชร",2404,1,"คลองแม่ลาย","620117"
"620205","มหาชัย","6202","ไทรงาม","62","กำแพงเพชร",4779,0,"มหาชัย","620205"
