PROV_CODE,AMP_CODE,TAM_CODE,PROV_NAMT,PROV_NAME,AMP_NAMT,AMP_NAME,TAM_NAMT,TAM_NAME,PA,tumbol_ID,amenity,name,name_th,layer
42,11,2,เลย,LOEI,ภูหลวง,PHU LUANG,หนองคัน,NONG KHAN,4211,421102,hospital,,,hospital
84,1,10,สุราษฎร์ธานี,SURAT THANI,เมืองสุราษฎร์ธานี,MUEANG SURAT THANI,บางกุ้ง,BANG KUNG,8401,840110,hospital,โรงพยาบาลทักษิณ,,hospital
50,1,6,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,วัดเกต,WAT KET,5001,500106,,,,hospital
19,1,1,สระบุรี,SARABURI,เมืองสระบุรี,MUEANG SARABURI,ปากเพรียว,PAK PHRIAO,1901,190101,hospital,โรงพยาบาลสระบุรี,,hospital
10,4,2,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,สีลม,SI LOM,1004,100402,,,,hospital
45,9,1,ร้อยเอ็ด,ROI ET,หนองพอก,NONG PHOK,หนองพอก,NONG PHOK,4509,450901,hospital,,,hospital
10,6,1,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คลองจั่น,KHLONG CHAN,1006,100601,hospital,Meko Clinic The Mall Bangkapi เมโกะ สาขา เดอะมอลล์บางกะปิ,,hospital
10,39,2,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คลองตันเหนือ,KHLONG TAN NUEA,1039,103902,hospital,Meko Clinic Thonglor เมโกะ สาขา ทองหล่อ,,hospital
10,21,7,กรุงเทพมหานคร,BANGKOK,บางขุนเทียน,BANG KHUN THIAN,แสมดำ,SAMAE DAM,1021,102107,hospital,Meko Clinic CentralPlaza Rama 2 เมโกะ สาขา เซนทรัลพระราม 2,,hospital
45,7,13,ร้อยเอ็ด,ROI ET,โพนทอง,PHON THONG,วังสามัคคี,WANG SAMAKKHI,4507,450713,hospital,,,hospital
45,9,6,ร้อยเอ็ด,ROI ET,หนองพอก,NONG PHOK,หนองขุ่นใหญ่,NONG KHUN YAI,4509,450906,hospital,,,hospital
45,7,11,ร้อยเอ็ด,ROI ET,โพนทอง,PHON THONG,พรมสวรรค์,PHROM SAWAN,4507,450711,hospital,,,hospital
45,1,6,ร้อยเอ็ด,ROI ET,เมืองร้อยเอ็ด,MUEANG ROI ET,สะอาดสมบูรณ์,SA-AT SOMBUN,4501,450106,hospital,,,hospital
45,10,9,ร้อยเอ็ด,ROI ET,เสลภูมิ,SELAPHUM,โพธิ์ทอง,PHO THONG,4510,451009,hospital,,,hospital
86,1,1,ชุมพร,CHUMPHON,เมืองชุมพร,MUEANG CHUMPHON,ท่าตะเภา,THA TAPHAO,8601,860101,hospital,Chumpgon Hospital,,hospital
49,7,6,มุกดาหาร,MUKDAHAN,หนองสูง,NONG SUNG,หนองสูงเหนือ,NONG SUNG NUEA,4907,490706,hospital,,,hospital
47,14,3,สกลนคร,SAKON NAKHON,เต่างอย,TAO NGOI,นาตาล,NA TAN,4714,471403,hospital,โรงพยาบาลเต่างอย,โรงพยาบาลเต่างอย,hospital
47,18,3,สกลนคร,SAKON NAKHON,ภูพาน,PHU PHAN,โคกภู,KHOK PHU,4718,471803,hospital,โรงพยาบาลพระอาจารย์แบน ธนากโร,,hospital
47,15,1,สกลนคร,SAKON NAKHON,โคกศรีสุพรรณ,KHOK SI SUPHAN,ตองโขบ,TONG KHOP,4715,471501,hospital,,,hospital
47,3,1,สกลนคร,SAKON NAKHON,กุดบาก,KUT BAK,กุดบาก,KUT BAK,4703,470301,hospital,,,hospital
47,1,1,สกลนคร,SAKON NAKHON,เมืองสกลนคร,MUEANG SAKON NAKHON,ธาตุเชิงชุม,THAT CHOENG CHUM,4701,470101,hospital,,,hospital
47,7,2,สกลนคร,SAKON NAKHON,นิคมน้ำอูน,NIKHOM NAM UN,หนองปลิง,NONG PLING,4707,470702,hospital,,,hospital
47,1,1,สกลนคร,SAKON NAKHON,เมืองสกลนคร,MUEANG SAKON NAKHON,ธาตุเชิงชุม,THAT CHOENG CHUM,4701,470101,hospital,,,hospital
47,17,3,สกลนคร,SAKON NAKHON,โพนนาแก้ว,PHON NA KAEO,นาตงวัฒนา,NA TONG WATTHANA,4717,471703,hospital,,,hospital
47,6,1,สกลนคร,SAKON NAKHON,วาริชภูมิ,WARITCHAPHUM,วาริชภูมิ,WARITCHAPHUM,4706,470601,hospital,,,hospital
47,2,2,สกลนคร,SAKON NAKHON,กุสุมาลย์,KUSUMAN,นาโพธิ์,NA PHO,4702,470202,hospital,,,hospital
47,13,1,สกลนคร,SAKON NAKHON,ส่องดาว,SONG DAO,ส่องดาว,SONG DAO,4713,471301,hospital,,,hospital
47,4,1,สกลนคร,SAKON NAKHON,พรรณานิคม,PHANNA NIKHOM,พรรณา,PHANNA,4704,470401,hospital,โรงพยาบาลพระอาจารย์ฝั้น,,hospital
47,5,1,สกลนคร,SAKON NAKHON,พังโคน,PHANG KHON,พังโคน,PHANG KHON,4705,470501,hospital,Phang Khon Hospital,,hospital
47,12,1,สกลนคร,SAKON NAKHON,สว่างแดนดิน,SAWANG DAEN DIN,สว่างแดนดิน,SAWANG DAEN DIN,4712,471201,hospital,,,hospital
47,11,1,สกลนคร,SAKON NAKHON,อากาศอำนวย,AKAT AMNUAI,อากาศ,AKAT,4711,471101,hospital,,,hospital
47,8,1,สกลนคร,SAKON NAKHON,วานรนิวาส,WANON NIWAT,วานรนิวาส,WANON NIWAT,4708,470801,hospital,,,hospital
47,10,1,สกลนคร,SAKON NAKHON,บ้านม่วง,BAN MUANG,ม่วง,MUANG,4710,471001,hospital,,,hospital
47,9,1,สกลนคร,SAKON NAKHON,คำตากล้า,KHAM TA KLA,คำตากล้า,KHAM TA KLA,4709,470901,hospital,,,hospital
45,15,1,ร้อยเอ็ด,ROI ET,เมยวดี,MOEI WADI,เมยวดี,MOEI WADI,4515,451501,hospital,,,hospital
45,15,2,ร้อยเอ็ด,ROI ET,เมยวดี,MOEI WADI,ชุมพร,CHUMPHON,4515,451502,hospital,,,hospital
20,1,12,ชลบุรี,CHON BURI,เมืองชลบุรี,MUEANG CHON BURI,คลองตำหรุ,KHLONG TAMRU,2001,200112,hospital,โรงพยาบาล วิภาราม อมตะนคร,,hospital
12,6,8,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,เกาะเกร็ด,KO KRET,1206,120608,hospital,,,hospital
52,1,1,ลำปาง,LAMPANG,เมืองลำปาง,MUEANG LAMPANG,เวียงเหนือ,WIANG NUEA,5201,520101,hospital,โรงพยาบาลแวนแซนต์วูร์ด,,hospital
43,2,1,หนองคาย,NONG KHAI,ท่าบ่อ,THA BO,ท่าบ่อ,THA BO,4302,430201,hospital,โรงพระยาบาน ท่าบ่อ,โรงพยาบาลสมเด็จพระยุพราช ท่าบ่อ,hospital
12,2,1,นนทบุรี,NONTHABURI,บางกรวย,BANG KRUAI,วัดชลอ,WAT CHALO,1202,120201,hospital,โรงพยาบาลบางกรวย,โรงพยาบาลบางกรวย,hospital
54,6,3,แพร่,PHRAE,สอง,SONG,ห้วยหม้าย,HUAI MAI,5406,540603,hospital,ศูนย์กู้ชีพลูนิเกต,,hospital
10,32,1,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,ประเวศ,PRAWET,1032,103201,hospital,โรงพยาบาลสิรินธร,,hospital
10,43,1,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คันนายาว,KHAN NA YAO,1043,104301,hospital,นพรัตราชธานี,,hospital
45,4,1,ร้อยเอ็ด,ROI ET,จตุรพักตรพิมาน,CHATURAPHAK PHIMAN,หัวช้าง,HUA CHANG,4504,450401,hospital,Chaturaphak Phiman Hospital,,hospital
77,6,2,ประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN,ปราณบุรี,PRAN BURI,เขาน้อย,KHAO NOI,7706,770602,hospital,โรงพยาบาลค่ายธนะรัชต์,โรงพยาบาลค่ายธนะรัชต์,hospital
80,1,3,นครศรีธรรมราช,NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,MUEANG NAKHON SI THAMMARAT,คลัง,KHLANG,8001,800103,hospital,Nakhon Christian Hospital,,hospital
32,7,1,สุรินทร์,SURIN,รัตนบุรี,RATTANABURI,รัตนบุรี,RATTANABURI,3207,320701,hospital,Rattanaburi Hospital,,hospital
10,21,5,กรุงเทพมหานคร,BANGKOK,บางขุนเทียน,BANG KHUN THIAN,ท่าข้าม,THA KHAM,1021,102105,hospital,ผู้สูงอายุบางขุนเทียน,,hospital
10,35,3,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,บางมด,BANG MOT,1035,103503,hospital,โรงพยาบาลบางมด,,hospital
96,10,1,นราธิวาส,NARATHIWAT,สุไหงโก-ลก,SU-NGAI KOLOK,สุไหงโก-ลก,SU-NGAI KOLOK,9610,961001,hospital,โรงพยาบาล สุไหงโก-ลก,โรงพยาบาล สุไหงโก-ลก,hospital
83,3,1,ภูเก็ต,PHUKET,ถลาง,THALANG,เทพกระษัตรี,THEP KRASATTRI,8303,830301,hospital,Thalang hospital,,hospital
10,21,7,กรุงเทพมหานคร,BANGKOK,บางขุนเทียน,BANG KHUN THIAN,แสมดำ,SAMAE DAM,1021,102107,hospital,,,hospital
10,40,2,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,บางแคเหนือ,BANG KHAE NUEA,1040,104002,hospital,,,hospital
84,4,6,สุราษฎร์ธานี,SURAT THANI,เกาะสมุย,KO SAMUI,บ่อผุด,BO PHUT,8404,840406,hospital,Sriphala,,hospital
58,6,2,แม่ฮ่องสอน,MAE HONG SON,สบเมย,SOP MOEI,แม่คะตวน,MAE KHATUAN,5806,580602,hospital,โรงพยาบาลสบเมย,โรงพยาบาลสบเมย,hospital
10,13,2,กรุงเทพมหานคร,BANGKOK,สัมพันธวงศ์,SAMPHANTHAWONG,สัมพันธวงศ์,SAMPHANTHAWONG,1013,101302,,,,hospital
57,5,1,เชียงราย,CHIANG RAI,พาน,PHAN,สันมะเค็ด,SAN MAKHET,5705,570501,hospital,,,hospital
24,4,3,ฉะเชิงเทรา,CHACHOENGSAO,บางปะกง,BANG PAKONG,บางวัว,BANG WUA,2404,240403,hospital,,,hospital
10,23,2,กรุงเทพมหานคร,BANGKOK,หนองแขม,NONG KHAEM,หนองแขม,NONG KHAEM,1023,102302,hospital,โรงพยาบาลชุมชน นาควัชระอุทิศ,,hospital
65,1,1,พิษณุโลก,PHITSANULOK,เมืองพิษณุโลก,MUEANG PHITSANULOK,ในเมือง,NAI MUEANG,6501,650101,hospital,รวมแพทย์ พิษณุโลก,รวมแพทย์ พิษณุโลก,hospital
50,1,1,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ศรีภูมิ,SI PHUM,5001,500101,hospital,หอผู้ป่วยจิตเวช 1,,hospital
65,1,1,พิษณุโลก,PHITSANULOK,เมืองพิษณุโลก,MUEANG PHITSANULOK,ในเมือง,NAI MUEANG,6501,650101,hospital,อินเตอร์เวชการ,อินเตอร์เวชการ,hospital
47,12,1,สกลนคร,SAKON NAKHON,สว่างแดนดิน,SAWANG DAEN DIN,สว่างแดนดิน,SAWANG DAEN DIN,4712,471201,hospital,Animal hospital  Sawang Daen Din,Animal hospital  Sawang Daen Din,hospital
15,4,3,อ่างทอง,ANG THONG,โพธิ์ทอง,PHO THONG,บางพลับ,BANG PHLAP,1504,150403,hospital,,,hospital
82,2,3,พังงา,PHANGNGA,เกาะยาว,KO YAO,พรุใน,PHRU NAI,8202,820203,hospital,,,hospital
95,5,1,ยะลา,YALA,ยะหา,YAHA,ยะหา,YAHA,9505,950501,hospital,,,hospital
85,1,9,ระนอง,RANONG,เมืองระนอง,MUEANG RANONG,เกาะพยาม,KO PHAYAM,8501,850109,hospital,Koh Phayam Health Promoting Center,โรงพยาบาลส่งเสริมสุขภาพชุมชนบ้านเกาะพยาม,hospital
10,10,1,กรุงเทพมหานคร,BANGKOK,มีนบุรี,MIN BURI,มีนบุรี,MIN BURI,1010,101001,hospital,โรงพยาบาล เสรีรักษ์,โรงพยาบาล เสรีรักษ์,hospital
58,7,1,แม่ฮ่องสอน,MAE HONG SON,ปางมะผ้า,PANG MAPHA,สบป่อง,SOP PONG,5807,580701,hospital,สาธารณสุขอำเภอปางมะผ้า,,hospital
50,1,1,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,ศรีภูมิ,SI PHUM,5001,500101,hospital,,,hospital
21,1,9,ระยอง,RAYONG,เมืองระยอง,MUEANG RAYONG,เนินพระ,NOEN PHRA,2101,210109,hospital,Bangkok Rayong Hospital,Bangkok Rayong Hospital,hospital
10,14,1,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,สามเสนใน,SAM SEN NAI,1014,101401,hospital,Bangkok cancer specialist center,,hospital
96,2,1,นราธิวาส,NARATHIWAT,ตากใบ,TAK BAI,เจ๊ะเห,CHE HE,9602,960201,hospital,,,hospital
30,3,1,นครราชสีมา,NAKHON RATCHASIMA,เสิงสาง,SOENG SANG,เสิงสาง,SOENG SANG,3003,300301,hospital,โรงพยาบาลเสิงสาง,,hospital
91,1,6,สตูล,SATUN,เมืองสตูล,MUEANG SATUN,เกาะสาหร่าย,KO SARAI,9101,910106,hospital,,,hospital
80,11,1,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,ท่ายาง,THA YANG,8011,801101,hospital,,,hospital
45,13,1,ร้อยเอ็ด,ROI ET,โพนทราย,PHON SAI,โพนทราย,PHON SAI,4513,451301,hospital,Phon Sai Hospital,,hospital
80,9,1,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,ปากแพรก,PAK PHRAEK,8009,800901,hospital,,,hospital
32,2,1,สุรินทร์,SURIN,ชุมพลบุรี,CHUMPHON BURI,ชุมพลบุรี,CHUMPHON BURI,3202,320201,hospital,Chumphon Buri Hospital,,hospital
22,4,1,จันทบุรี,CHANTHABURI,โป่งน้ำร้อน,PONG NAM RON,ทับไทร,THAP SAI,2204,220401,hospital,Pongnamron Hospital,,hospital
58,2,1,แม่ฮ่องสอน,MAE HONG SON,ขุนยวม,KHUN YUAM,ขุนยวม,KHUN YUAM,5802,580201,hospital,โรงพยาบาลขุนยวม,,hospital
10,25,3,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,บางบำหรุ,BANG BAMRU,1025,102503,hospital,รพ.ตา หู คอ จมูก,รพ.ตา หู คอ จมูก,hospital
10,29,1,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,บางซื่อ,BANG SUE,1029,102901,hospital,โรงพยาบาลบางโพ,,hospital
43,2,1,หนองคาย,NONG KHAI,ท่าบ่อ,THA BO,ท่าบ่อ,THA BO,4302,430201,hospital,ໂຮງຫມໍທ່າບໍ່,,hospital
80,1,2,นครศรีธรรมราช,NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,MUEANG NAKHON SI THAMMARAT,ท่าวัง,THA WANG,8001,800102,hospital,,,hospital
10,5,8,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,ท่าแร้ง,THA RAENG,1005,100508,hospital,Home for the Blind,,hospital
83,1,6,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,ฉลอง,CHALONG,8301,830106,hospital,Chalong Hospital,,hospital
83,2,2,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302,830202,hospital,Siam International Clinic,,hospital
91,5,1,สตูล,SATUN,ละงู,LA-NGU,กำแพง,KAMPHAENG,9105,910501,hospital,La-Ngu Hospital,โรงพยาบาลละงู,hospital
91,5,2,สตูล,SATUN,ละงู,LA-NGU,ละงู,LA-NGU,9105,910502,hospital,,,hospital
81,3,5,กระบี่,KRABI,เกาะลันตา,KO LANTA,ศาลาด่าน,SALA DAN,8103,810305,hospital,,,hospital
31,9,2,บุรีรัมย์,BURI RAM,พุทไธสง,PHUTTHAISONG,มะเฟือง,MAFUEANG,3109,310902,hospital,,,hospital
50,7,10,เชียงใหม่,CHIANG MAI,แม่ริม,MAE RIM,ดอนแก้ว,DON KAEO,5007,500710,hospital,อายุรกรรมหญิง,อายุรกรรมหญิง,hospital
10,17,2,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,บางกะปิ,BANG KAPI,1017,101702,hospital,,,hospital
30,22,4,นครราชสีมา,NAKHON RATCHASIMA,หนองบุญมาก,NONG BUN MAK,หนองหัวแรต,NONG HUA RAET,3022,302204,hospital,Nong Bunmak Hospital,,hospital
30,15,1,นครราชสีมา,NAKHON RATCHASIMA,พิมาย,PHIMAI,ในเมือง,NAI MUEANG,3015,301501,hospital,โรงพยาบาลพิมาย,โรงพยาบาลพิมาย,hospital
74,1,1,สมุทรสาคร,SAMUT SAKHON,เมืองสมุทรสาคร,MUEANG SAMUT SAKHON,มหาชัย,MAHACHAI,7401,740101,hospital,,,hospital
44,11,1,มหาสารคาม,MAHA SARAKHAM,ยางสีสุราช,YANG SISURAT,ยางสีสุราช,YANG SISURAT,4411,441101,hospital,Yang Sisurat Hospital,,hospital
77,6,8,ประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN,ปราณบุรี,PRAN BURI,วังก์พง,WANG PHONG,7706,770608,hospital,โรงพยาบาลปราณบุรี,โรงพยาบาลปราณบุรี,hospital
10,30,3,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,จันทรเกษม,CHANTHARAKASEM,1030,103003,hospital,สถานพยาบาลแพทย์แผนจีน มหาวิทยาลัยราชภัฏจันทรเกษม,,hospital
33,12,1,ศรีสะเกษ,SI SA KET,ห้วยทับทัน,HUAI THAP THAN,ห้วยทับทัน,HUAI THAP THAN,3312,331201,,,,hospital
33,12,1,ศรีสะเกษ,SI SA KET,ห้วยทับทัน,HUAI THAP THAN,ห้วยทับทัน,HUAI THAP THAN,3312,331201,,,,hospital
33,1,2,ศรีสะเกษ,SI SA KET,เมืองศรีสะเกษ,MUEANG SI SA KET,เมืองใต้,MUEANG TAI,3301,330102,,,,hospital
33,1,2,ศรีสะเกษ,SI SA KET,เมืองศรีสะเกษ,MUEANG SI SA KET,เมืองใต้,MUEANG TAI,3301,330102,,,,hospital
40,9,1,ขอนแก่น,KHON KAEN,กระนวน,KRANUAN,หนองโก,NONG KO,4009,400901,hospital,โรงพยาบาลสมเด็จพระยุพราชกระนวน,โรงพยาบาลพยุพระราชกระนวน,hospital
64,6,1,สุโขทัย,SUKHOTHAI,ศรีสำโรง,SI SAMRONG,คลองตาล,KHLONG TAN,6406,640601,hospital,โรงพยาบาลศรีสังวร สุโขทัย,โรงพยาบาลศรีสังวร สุโขทัย,hospital
11,1,3,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,บางเมือง,BANG MUEANG,1101,110103,hospital,โรงพยาบาล เปาโล เมโมเรี่ยล,,hospital
43,1,1,หนองคาย,NONG KHAI,เมืองหนองคาย,MUEANG NONG KHAI,ในเมือง,NAI MUEANG,4301,430101,hospital,รวมแพท,รวมแพท,hospital
11,2,1,สมุทรปราการ,SAMUT PRAKAN,บางบ่อ,BANG BO,บางบ่อ,BANG BO,1102,110201,hospital,โรงพยาบาลรวมชัยประชาราษ,,hospital
81,1,1,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,ปากน้ำ,PAK NAM,8101,810101,hospital,โรงพยาบาลกระบี่นครินทร์ อินเตอร์เนชั่นแนล,โรงพยาบาลกระบี่นครินทร์ อินเตอร์เนชั่นแนล,hospital
64,1,6,สุโขทัย,SUKHOTHAI,เมืองสุโขทัย,MUEANG SUKHOTHAI,บ้านกล้วย,BAN KLUAI,6401,640106,hospital,โรงพยาบาลสุโขทัย,,hospital
45,3,1,ร้อยเอ็ด,ROI ET,ปทุมรัตต์,PATHUM RAT,บัวแดง,BUA DAENG,4503,450301,hospital,,,hospital
73,7,1,นครปฐม,NAKHON PATHOM,พุทธมณฑล,PHUTTHAMONTHON,ศาลายา,SALA YA,7307,730701,hospital,ศูนย์การแพทย์กาญจนาภิเษก คณะแพทยศาสตร์ศิริราชพยาบาล มหาวิทยาลัยมหิดล,,hospital
10,5,2,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,อนุสาวรีย์,ANUSAWARI,1005,100502,hospital,,,hospital
50,7,6,เชียงใหม่,CHIANG MAI,แม่ริม,MAE RIM,ห้วยทราย,HUAI SAI,5007,500706,hospital,Mountain View Hospital,,hospital
45,19,1,ร้อยเอ็ด,ROI ET,หนองฮี,NONG HI,หนองฮี,NONG HI,4519,451901,hospital,,,hospital
10,4,3,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,สุริยวงศ์,SURIYAWONG,1004,100403,hospital,Mahesak Hospital,โรงพยาบาลมเหสักข์,hospital
11,4,2,สมุทรปราการ,SAMUT PRAKAN,พระประแดง,PHRA PRADAENG,บางพึ่ง,BANG PHUENG,1104,110402,hospital,โรงพยาบาลส้ตว์ M. A. H.,,hospital
50,1,8,เชียงใหม่,CHIANG MAI,เมืองเชียงใหม่,MUEANG CHIANG MAI,สุเทพ,SUTHEP,5001,500108,hospital,Health Care Medical Clinic,,hospital
34,1,1,อุบลราชธานี,UBON RATCHATHANI,เมืองอุบลราชธานี,MUEANG UBON RATCHATHANI,ในเมือง,NAI MUEANG,3401,340101,hospital,โรงพยาบาลอุบลรักษ์ ธนบุรี,,hospital
77,1,3,ประจวบคีรีขันธ์,PRACHUAP KHIRI KHAN,เมืองประจวบคีรีขันธ์,MUEANG PRACHUAP KHIRI KHAN,คลองวาฬ,KHLONG WAN,7701,770103,hospital,Dansingkhon Primary Health Care Unit,,hospital
30,7,7,นครราชสีมา,NAKHON RATCHASIMA,โชคชัย,CHOK CHAI,ท่าเยี่ยม,THA YIAM,3007,300707,hospital,,,hospital
50,15,9,เชียงใหม่,CHIANG MAI,หางดง,HANG DONG,หนองควาย,NONG KHWAI,5015,501509,hospital,,,hospital
82,8,6,พังงา,PHANGNGA,ท้ายเหมือง,THAI MUEANG,ลำแก่น,LAM KAEN,8208,820806,hospital,,,hospital
16,1,6,ลพบุรี,LOP BURI,เมืองลพบุรี,MUEANG LOP BURI,เขาสามยอด,KHAO SAM YOT,1601,160106,hospital,Ananda Mahidol Hospital,,hospital
91,1,6,สตูล,SATUN,เมืองสตูล,MUEANG SATUN,เกาะสาหร่าย,KO SARAI,9101,910106,hospital,Andaman international clinic,,hospital
83,1,8,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,กะรน,KARON,8301,830108,hospital,Healthplus medical clinic,,hospital
81,1,16,กระบี่,KRABI,เมืองกระบี่,MUEANG KRABI,อ่าวนาง,AO NANG,8101,810116,hospital,,,hospital
10,39,2,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คลองตันเหนือ,KHLONG TAN NUEA,1039,103902,hospital,HE Clinic for men,,hospital
10,27,1,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,คลองกุ่ม,KHLONG KUM,1027,102701,hospital,บ้านแบ่งบุญ,,hospital
96,1,7,นราธิวาส,NARATHIWAT,เมืองนราธิวาส,MUEANG NARATHIWAT,โคกเคียน,KHOK KHIAN,9601,960107,hospital,,,hospital
83,1,8,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,กะรน,KARON,8301,830108,hospital,,,hospital
10,45,2,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,สะพานสอง,SAPHAN SONG,1045,104502,hospital,คลินิกตจแพทย์,,hospital
10,2,2,กรุงเทพมหานคร,BANGKOK,ดุสิต,DUSIT,วชิรพยาบาล,WACHIRA PHAYABAN,1002,100202,hospital,วชิรพยาบาล,,hospital
10,30,1,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,ลาดยาว,LAT YAO,1030,103001,hospital,,,hospital
10,30,1,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,ลาดยาว,LAT YAO,1030,103001,,,,hospital
10,22,9,กรุงเทพมหานคร,BANGKOK,ภาษีเจริญ,PHASI CHAROEN,ปากคลองภาษีเจริญ,PAK KHLONG PHASI CHAROEN,1022,102209,hospital,โรงพยาบาลบางไผ่,,hospital
20,1,16,ชลบุรี,CHON BURI,เมืองชลบุรี,MUEANG CHON BURI,เสม็ด,SAMET,2001,200116,hospital,ศูนย์มะเร็งชลบุรี,,hospital
83,3,3,ภูเก็ต,PHUKET,ถลาง,THALANG,เชิงทะเล,CHOENG THALE,8303,830303,hospital,,,hospital
11,3,2,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,บางแก้ว,BANG KAEO,1103,110302,hospital,Princ Hospital Suvarnabhumi,โรงพยาบาลพริ้นซ์ ฮอสพิทอล สุวรรณภูมิ,hospital
58,4,2,แม่ฮ่องสอน,MAE HONG SON,แม่สะเรียง,MAE SARIANG,แม่สะเรียง,MAE SARIANG,5804,580402,hospital,โรงพยาบาล,โรงพยาบาลแม่สะเรียง,hospital
58,5,1,แม่ฮ่องสอน,MAE HONG SON,แม่ลาน้อย,MAE LA NOI,แม่ลาน้อย,MAE LA NOI,5805,580501,hospital,โรงพยาบาลแม่ลาน้อย,,hospital
10,6,8,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,หัวหมาก,HUA MAK,1006,100608,hospital,Serene Hospital,,hospital
20,4,2,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004,200402,hospital,Siriluck Clinic,,hospital
34,15,18,อุบลราชธานี,UBON RATCHATHANI,วารินชำราบ,WARIN CHAMRAP,แสนสุข,SAEN SUK,3415,341518,hospital,โรงพยาบาลค่ายสรรพสิทธิประสงค์,,hospital
83,1,8,ภูเก็ต,PHUKET,เมืองภูเก็ต,MUEANG PHUKET,กะรน,KARON,8301,830108,hospital,,,hospital
92,6,8,ตรัง,TRANG,ห้วยยอด,HUAI YOT,เขาขาว,KHAO KHAO,9206,920608,hospital,Huaiyot Hospital,,hospital
20,4,2,ชลบุรี,CHON BURI,บางละมุง,BANG LAMUNG,หนองปรือ,NONG PRUE,2004,200402,hospital,,,hospital
57,1,2,เชียงราย,CHIANG RAI,เมืองเชียงราย,MUEANG CHIANG RAI,รอบเวียง,ROP WIANG,5701,570102,hospital,โรงพยาบาลเชียง รายอินเดอร์,,hospital
34,20,1,อุบลราชธานี,UBON RATCHATHANI,ตาลสุม,TAN SUM,ตาลสุม,TAN SUM,3420,342001,hospital,Tan Sum Hospital,,hospital
83,2,2,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302,830202,,,,hospital
83,2,2,ภูเก็ต,PHUKET,กะทู้,KATHU,ป่าตอง,PA TONG,8302,830202,,,,hospital
83,2,3,ภูเก็ต,PHUKET,กะทู้,KATHU,กมลา,KAMALA,8302,830203,hospital,,,hospital
41,1,1,อุดรธานี,UDON THANI,เมืองอุดรธานี,MUEANG UDON THANI,หมากแข้ง,MAK KHAENG,4101,410101,hospital,,,hospital
34,12,1,อุบลราชธานี,UBON RATCHATHANI,กุดข้าวปุ้น,KUT KHAOPUN,ข้าวปุ้น,KHAO PUN,3412,341201,hospital,,,hospital
37,3,3,อำนาจเจริญ,AMNAT CHAROEN,ปทุมราชวงศา,PATHUM RATCHAWONGSA,นาหว้า,NA WA,3703,370303,hospital,Pathum Ratchawongsa Hospital,,hospital
